timestamp,gala_gopher_cpu_total_used_per,gala_gopher_block_read_bytes,gala_gopher_block_write_bytes,gala_gopher_cpu_iowait_msec,gala_gopher_cpu_irq_msec,gala_gopher_cpu_net_rx,gala_gopher_cpu_rcu,gala_gopher_cpu_sched,gala_gopher_cpu_softirq_msec,gala_gopher_cpu_system_msec,gala_gopher_cpu_timer,gala_gopher_cpu_user_msec,gala_gopher_fs_Free,gala_gopher_fs_IFree,gala_gopher_fs_IUsed,gala_gopher_fs_UsePer,gala_gopher_fs_Used,gala_gopher_mem_active_kB,gala_gopher_mem_available_kB,gala_gopher_mem_buffers_kB,gala_gopher_mem_cache_kB,gala_gopher_mem_free_kB,gala_gopher_mem_inactive_kB,gala_gopher_mem_swap_free_kB,gala_gopher_mem_swap_util,gala_gopher_mem_util,gala_gopher_net_tcp_curr_estab,gala_gopher_net_tcp_in_segs,gala_gopher_net_tcp_out_segs,gala_gopher_net_tcp_retrans_segs,gala_gopher_net_udp_indata_grams,gala_gopher_net_udp_outdata_grams,gala_gopher_nic_rx_bytes,gala_gopher_nic_rx_packets,gala_gopher_nic_rxspeed_KB,gala_gopher_nic_tx_bytes,gala_gopher_nic_tx_packets,gala_gopher_nic_txspeed_KB
1683016200,22.28,0,217088,10,10,4,836,290,0,360,279,330,2848028,818502,698,10,300904,4568072,10435516,223792,3925488,6713708,4103808,7506924,8.23,31.01,7,212,212,0,0,0,3203,14,0.63,66,1,0.01
1683016500,19.58,0,167936,20,20,10,1064,290,0,340,257,630,2839836,818502,698,10,309096,4569236,10450144,224720,4077276,6582792,4232724,7507180,8.22,30.87,9,159,159,0,0,0,2189,10,0.43,0,0,0
1683016800,23.25,0,413696,30,10,20,829,162,10,300,64,910,2839836,818502,698,10,309096,4570420,10344068,225560,4221104,6332044,4480280,7507436,8.22,31.54,9,256,256,0,0,0,3921,25,0.77,54,1,0.01
1683017100,22.08,0,241664,0,20,8,875,211,10,330,257,910,2833240,818502,698,11,315692,4571624,10333276,226456,4371520,6176536,4633528,7507436,8.22,31.57,7,192,192,0,0,0,3775,15,0.74,150,3,0.03
1683017400,23.55,0,245760,0,10,10,997,141,10,310,212,1290,2864412,818502,698,10,284520,4608600,10369436,227352,4493592,6067984,4704032,7516908,8.1,31.48,7,156,156,0,0,0,1647,9,0.32,54,1,0.01
1683017700,20.66,0,225280,10,20,18,1267,249,0,270,282,1290,2864412,818502,698,10,284520,4609740,10439244,228280,4640000,5990456,4775072,7517420,8.1,31.03,9,261,261,0,0,0,3486,11,0.68,0,0,0
1683018000,23.2,0,143360,0,20,265,1017,242,0,430,147,580,2864412,818502,698,10,284520,4598476,10421968,229064,4783880,5829532,4945256,7517676,8.09,31.14,7,266,266,0,0,0,6576,33,1.28,66,1,0.01
1683018300,24.19,0,131072,10,20,75,924,271,0,440,212,140,2856220,818502,698,10,292712,4597632,10337416,230200,4933996,5588984,5183964,7517932,8.09,31.7,7,174,174,0,0,0,2905,9,0.57,54,1,0.01
1683018600,20.21,0,29540352,0,30,7,938,412,0,350,349,130,2856224,818504,696,10,292708,4596376,10435064,231048,5078072,5539008,5229768,7518956,8.08,31.1,7,206,206,0,0,0,1541,8,0.3,54,1,0.01
1683018900,20.71,0,94208,0,20,65,933,323,10,330,285,130,2848032,818504,696,10,300900,4597756,10422988,231972,5230160,5378388,5384304,7518956,8.08,31.15,7,225,225,0,0,0,4378,21,0.86,42,1,0.01
1683019200,18.71,0,29536256,10,20,7,1276,280,0,350,310,1250,2848032,818504,696,10,300900,4598804,10420928,232872,5374164,5227708,5525040,7519212,8.07,31.18,9,184,184,0,0,0,2192,7,0.43,54,1,0.01
1683019500,19.34,0,29556736,0,20,86,907,304,10,250,225,150,2848028,818502,698,10,300904,4599888,10407084,233736,5518192,5065252,5682404,7519212,8.07,31.3,7,184,184,0,0,0,4683,24,0.91,54,1,0.01
1683019800,21.54,0,57344,50,30,23,1940,184,10,360,67,2180,2839840,818504,696,10,309092,4598892,10405824,234608,5670480,4916332,5825436,7519212,8.07,31.27,7,156,156,0,0,0,3776,22,0.74,42,1,0.01
1683020100,23.76,0,147456,30,20,11,901,418,0,330,611,160,2839836,818502,698,10,309096,4599984,10305308,235400,5814600,4666156,6068376,7519724,8.07,31.94,9,192,192,0,0,0,1897,10,0.37,54,1,0.01
1683020400,23.47,0,131072,0,10,15,1098,162,0,320,139,1060,2833240,818502,698,11,315692,4601948,10289168,236232,4945508,5533608,5203204,7519724,8.07,31.94,9,169,169,0,0,0,2301,12,0.45,54,1,0.01
1683020700,22.89,0,212992,20,10,38,1005,224,0,340,50,240,2833244,818504,696,11,315688,4603004,10387576,237076,5089712,5486964,5245812,7519724,8.07,31.32,7,284,284,0,0,0,4217,16,0.82,66,1,0.01
1683021000,19.12,0,6168576,10,30,40,1163,221,10,440,97,850,2864416,818504,696,10,284516,4578152,10414692,237908,5202704,5369120,5385948,7519980,8.07,31.34,7,230,230,0,0,0,1897,10,0.37,54,1,0.01
1683021300,19,0,176128,20,20,10,1169,204,10,340,69,1220,2864416,818504,696,10,284516,4579292,10416576,238816,5346976,5225820,5527184,7519980,8.07,31.33,7,154,154,0,0,0,2394,21,0.47,54,1,0.01
1683021600,22.67,0,36864,0,20,11,993,231,10,230,277,890,2856224,818504,696,10,292708,4580492,10401956,239684,5499464,5066300,5680280,7520492,8.06,31.37,7,304,304,0,0,0,2201,10,0.43,66,1,0.01
1683021900,24.58,0,425984,10,20,82,912,261,0,460,95,140,2856220,818502,698,10,292712,4581652,10323436,240584,5643716,4837864,5902068,7520492,8.06,31.9,7,196,196,0,0,0,2025,8,0.4,54,1,0.01
1683022200,22.76,0,147456,0,20,130,1244,174,0,470,106,1170,2856220,818502,698,10,292712,4582748,10348920,241520,5788112,4714280,6019580,7520492,8.06,31.76,7,250,250,0,0,0,2901,9,0.57,54,1,0.01
1683022500,21.51,0,565248,0,10,11,845,283,10,280,247,510,2848032,818504,696,10,300900,4579768,10385636,242436,5940652,4602016,6126272,7521004,8.05,31.5,7,204,204,0,0,0,3487,14,0.68,66,1,0.01
1683022800,18.62,0,19677184,0,20,11,1370,176,10,400,115,1820,2848032,818504,696,10,300900,4923004,10379072,243376,6110540,4420888,5956924,7521004,8.05,31.57,9,225,225,0,0,0,2491,10,0.49,54,1,0.01
1683023100,19.04,0,311296,0,20,15,1016,200,0,320,74,240,2848032,818504,696,10,300900,4924144,10379656,244240,6254976,4272444,6098308,7521004,8.05,31.59,9,204,204,0,0,0,2611,13,0.51,54,1,0.01
1683023400,20.15,0,36864,10,10,26,763,219,0,300,104,370,2839840,818504,696,10,309092,4925280,10361724,245052,6407376,4106788,6255696,7521516,8.05,31.66,7,234,234,0,0,0,5191,16,1.01,66,1,0.01
1683023700,23.84,0,16674816,10,30,7,1614,167,0,400,98,2190,2839836,818502,698,10,309096,4926204,10330792,245916,6551212,3926420,6431392,7521516,8.05,31.89,7,232,232,0,0,0,1123,6,0.22,0,0,0
1683024000,24.43,0,274432,40,20,8,875,395,10,420,655,130,2833240,818502,698,11,315692,4927352,10219872,246876,6701680,3666944,6681348,7522028,8.04,32.58,7,222,222,0,0,0,1717,7,0.34,54,1,0.01
1683024300,19.74,0,36864,10,20,18,1291,243,0,330,278,1440,2864416,818504,696,10,284516,4928420,10339528,247756,6814436,3638072,6703024,7522284,8.04,32.04,7,162,162,0,0,0,4433,17,0.87,66,1,0.01
1683024600,20.29,0,315392,0,30,16,1656,201,0,350,170,2130,2864412,818502,698,10,284520,4929540,10317800,248620,6958544,3467644,6866912,7522540,8.03,32.2,7,319,319,0,0,0,3327,11,0.65,54,1,0.01
1683024900,24.07,0,176128,0,30,3,979,364,0,420,424,140,2864412,818502,698,10,284520,4930604,10267396,249476,7102848,3268580,7058748,7522796,8.03,32.54,7,180,180,0,0,0,3071,12,0.6,54,1,0.01
1683025200,21.14,0,167936,0,30,31,1244,447,0,410,596,140,2856224,818504,696,10,292708,4932296,10322732,250396,7255256,3175792,7142524,7522796,8.03,32.16,7,247,247,0,0,0,3295,14,0.64,66,1,0.01
1683025500,23.55,0,131072,10,20,30,1076,274,10,430,66,180,2856220,818502,698,10,292712,4933536,10262944,251144,7400548,2965132,7345312,7522796,8.03,32.57,7,223,223,0,0,0,2813,15,0.55,54,1,0.01
1683025800,23.41,0,266240,10,20,12,1176,253,10,290,156,1000,2848028,818502,698,10,300904,4932604,10202176,251812,7553240,2755420,7549004,7522796,8.03,32.93,7,353,353,0,0,0,2661,9,0.52,0,0,0
1683026100,22.24,0,229376,0,30,84,1151,231,0,340,137,1200,2848032,818504,696,10,300900,4933732,10319620,252544,7697560,2724052,7572256,7523308,8.02,32.2,7,182,182,0,0,0,4377,28,0.85,66,1,0.01
1683026400,18.96,0,10043392,0,30,76,831,279,0,300,176,140,2848032,818504,696,10,300900,4932880,10300340,253252,7841932,2555956,7734168,7523564,8.02,32.35,9,184,184,0,0,0,1373,10,0.27,54,1,0.01
1683026700,23.59,0,184320,20,20,120,805,278,0,380,230,210,2839836,818502,698,10,309096,4934036,10257096,254024,7994732,2363608,7920800,7523564,8.02,32.6,9,152,152,0,0,0,2279,11,0.45,54,1,0.01
1683027000,21.6,0,147456,0,20,40,732,354,0,270,442,170,2839840,818504,696,10,309092,4935180,10288708,254760,8139136,2247364,8029108,7524332,8.01,32.41,9,212,212,0,0,0,4373,16,0.85,66,1,0.01
1683027300,22.61,0,380928,0,20,5,1157,226,10,370,177,1320,2839840,818504,696,10,309092,4936312,10279488,255532,8285340,2087472,8179524,7524588,8.01,32.5,7,248,248,0,0,0,3206,13,0.63,54,1,0.01
1683027600,18.77,0,212992,0,20,52,656,281,10,280,357,120,2833244,818504,696,11,315688,5170732,10313424,256308,8407872,2000624,8027376,7524588,8.01,32.26,7,228,228,0,0,0,1537,8,0.3,54,1,0.01
1683027900,23.24,0,172032,0,20,27,1454,144,0,350,226,2170,2864412,818502,698,10,284520,5171736,10187080,257104,8550008,1695712,8324324,7524844,8.01,33.29,9,180,180,0,0,0,5274,29,1.03,66,1,0.01
1683028200,18.65,0,40960,0,20,46,1046,310,0,390,419,820,2864416,818504,696,10,284516,5172700,10338608,257740,8665976,1727632,8286796,7524844,8.01,32.35,7,150,150,0,0,0,2511,11,0.49,54,1,0.01
1683028500,23.07,0,90112,0,30,8,1607,175,0,290,67,2180,2856224,818504,696,10,292708,5173688,10327176,258440,8818948,1567000,8438840,7525100,8,32.39,7,242,242,0,1,1,3770,13,0.74,144,2,0.03
1683028800,18.81,0,303104,0,20,93,845,316,0,330,269,140,2856224,818504,696,10,292708,5174684,10326444,259172,8965224,1416540,8582996,7525356,8,32.42,7,187,187,0,0,0,5018,29,0.98,0,0,0
1683029100,22.8,0,184320,0,10,5,999,139,0,310,44,810,2856224,818504,696,10,292708,5175772,10319092,259864,9109984,1259996,8732084,7525612,8,32.49,7,245,245,0,0,0,1308,6,0.26,54,1,0.01
1683029400,22.11,0,151552,0,10,6,718,231,10,270,230,510,2848028,818502,698,10,300904,5176868,10208940,260592,9262908,999616,8985588,7525612,8,33.16,7,250,250,0,0,0,1717,7,0.34,54,1,0.01
1683029700,20.5,0,49152,0,20,59,1130,176,10,270,57,1250,2848032,818504,696,10,300900,5177988,10304056,261304,9407576,945612,9029196,7525612,8,32.58,7,208,208,0,0,0,5327,19,1.04,0,0,0
1683030000,20.12,0,151552,0,20,7,1053,284,0,280,358,1130,2848032,818504,696,10,300900,5188332,10430288,261964,9542412,932840,9152044,7525868,7.99,31.8,7,197,197,0,0,0,1629,14,0.32,54,1,0.01
1683030300,23.95,0,131072,0,20,7,731,335,0,390,409,310,2839836,818502,698,10,309096,5189408,10362784,262656,9695584,715924,9365780,7525868,7.99,32.2,9,242,242,0,0,0,894,8,0.17,54,1,0.01
1683030600,19.97,0,196608,0,20,117,944,293,0,330,294,130,2839840,818504,696,10,309092,5190516,10417204,263408,9840332,622116,9450864,7526124,7.99,31.88,9,158,158,0,0,0,5795,36,1.13,66,1,0.01
1683030900,23.97,0,147456,0,30,5,1797,72,0,330,47,2920,2833240,818502,698,11,315692,5191544,10306500,264108,9991776,362132,9705760,7526124,7.99,32.56,7,173,173,0,0,0,4020,14,0.79,0,0,0
1683031200,19.86,0,147456,10,20,116,817,244,0,350,51,130,2864416,818504,696,10,284516,5197964,10439220,264832,10093256,356848,9698556,7526380,7.99,31.95,7,155,155,0,0,0,2911,15,0.57,0,0,0
1683031500,23,0,413696,0,20,2,1201,209,0,420,148,1190,2864412,818502,698,10,284520,5132372,10377136,264512,10146216,243272,9875632,7526124,7.99,32.33,9,188,188,0,0,0,2999,15,0.59,66,1,0.01
1683031800,23.15,0,294912,0,30,33,1869,121,10,350,63,2760,2864412,818502,698,10,284520,5183096,10382948,263088,10121572,270404,9797076,7525664,8,32.33,7,183,183,0,0,0,1657,6,0.32,0,0,0
1683032100,22.11,0,692224,10,20,86,900,278,10,350,192,120,2856224,818504,696,10,292708,5190052,10433240,261972,10126448,324884,9732856,7525152,8,31.96,7,163,163,0,0,0,3689,17,0.72,0,0,0
1683032400,20.88,4096,29700096,0,10,6,645,187,0,330,113,330,2856224,818504,696,10,292708,5407388,10433084,254504,9640128,824968,9019968,7520244,8.06,31.92,7,192,192,0,0,0,4427,16,0.86,66,1,0.01
1683032700,19.57,0,131072,10,20,216,837,300,10,330,242,200,2848032,818504,696,10,300900,5408756,10426152,255364,9789676,668164,9174500,7520244,8.06,31.96,7,251,251,0,0,0,2579,27,0.5,0,0,0
1683033000,19.23,2228224,29786112,20,20,79,877,243,10,300,116,320,2848032,818504,696,10,300900,5416136,10422220,256088,9941020,510172,9321012,7520500,8.06,31.99,7,191,191,0,0,0,1407,6,0.27,0,0,0
1683033300,47.97,0,176128,0,30,3,1594,45,10,0,66,5390,2848028,818502,698,10,300904,5419236,10313568,257000,10093908,243632,9577628,7521268,8.05,32.71,5,33,33,0,0,0,4917,16,0.96,66,1,0.01
1683033600,19.79,0,126976,0,20,24,801,393,0,300,545,180,2839836,818502,698,10,309096,5335652,10407688,256100,10119684,318300,9591696,7520500,8.06,32.08,7,250,250,0,0,0,2730,12,0.53,54,1,0.01
1683033900,21.72,0,188416,0,30,88,750,375,0,260,376,130,2839840,818504,696,10,309092,5339588,10422080,255204,10132836,319648,9586028,7519988,8.07,31.99,7,197,197,0,0,0,2006,10,0.39,0,0,0
1683034200,24.37,0,229376,10,20,11,1154,264,0,350,347,1190,2839836,818502,698,10,309096,5350728,10352436,253836,10112656,271420,9624752,7519220,8.07,32.43,7,249,249,0,0,0,3721,17,0.73,0,0,0
1683034500,24.27,0,86016,0,20,6,1831,116,0,350,80,2720,2833240,818502,698,11,315692,5298868,10338292,252924,10132360,244564,9703004,7518196,8.09,32.49,7,178,178,0,1,1,2222,11,0.43,90,1,0.02
1683034800,22.37,0,12189696,0,20,307,1185,332,0,350,245,160,2864416,818504,696,10,284516,5944236,10447748,237928,9640656,854748,8463448,7515636,8.12,31.83,7,337,337,0,0,0,3606,20,0.7,0,0,0
1683035100,23.74,0,151552,10,20,20,1292,381,10,380,245,300,2864412,818502,698,10,284520,5945404,10388700,238800,9785612,649564,8667188,7515892,8.12,32.21,7,151,151,0,0,0,4189,13,0.82,0,0,0
1683035400,21.94,0,274432,0,20,10,1140,171,0,270,52,1190,2864416,818504,696,10,284516,5947340,10436848,239708,9934800,544948,8762252,7516404,8.11,31.92,7,201,201,0,0,0,1984,13,0.39,0,0,0
1683035700,22.79,0,200704,0,20,8,1730,199,0,370,143,2230,2856220,818502,698,10,292712,5948212,10407908,240652,10087996,365936,8933960,7516916,8.1,32.07,9,210,210,0,0,0,1597,9,0.31,0,0,0
1683036000,22.54,0,16089088,10,20,265,974,254,0,360,67,240,2856224,818504,696,10,292708,5897356,10358464,240484,10162576,238792,9113796,7516916,8.1,32.41,9,294,294,0,0,0,4617,16,0.9,66,1,0.01
1683036300,20.05,0,278528,0,20,12,1593,123,0,360,76,2290,2848032,818504,696,10,300900,5646876,10433808,239104,10161976,323884,9284548,7510884,8.18,31.88,7,193,193,0,0,0,2432,10,0.47,0,0,0
1683036600,20.65,0,266240,0,30,112,1688,123,10,290,79,2490,2848032,818504,696,10,300900,5481016,10429628,237728,10166144,315072,9458332,7501116,8.3,31.92,7,233,233,0,0,0,2201,20,0.43,0,0,0
1683036900,20.51,0,98304,0,20,70,1551,161,10,290,129,2240,2848028,818502,698,10,300904,5355336,10425676,236460,10171064,307600,9590612,7500852,8.3,31.94,7,156,156,0,0,0,4111,19,0.8,84,2,0.02
1683037200,19.64,0,32768,0,20,11,1365,176,0,420,100,1810,2839840,818504,696,10,309092,5211664,10397796,225520,9744944,741108,9321584,7502652,8.28,31.97,9,177,177,0,0,0,3382,11,0.66,0,0,0
1683037500,19.97,0,163840,20,10,16,1010,233,0,350,95,810,2839840,818504,696,10,309092,5212932,10387328,226372,9890124,581084,9474588,7502652,8.28,32.06,9,173,173,0,0,0,3567,15,0.7,0,0,0
1683037800,22.19,0,245760,10,20,14,1628,206,0,370,158,2130,2833240,818502,698,11,315692,5214244,10358316,227220,10042056,403152,9645616,7502908,8.27,32.22,7,232,232,0,0,0,2187,10,0.43,0,0,0
1683038100,20.91,290816,180224,30,20,12,969,311,0,320,310,220,2833244,818504,696,11,315688,5155652,10376216,227360,10167468,293008,9814720,7502652,8.28,32.12,6,303,303,0,0,0,1303,9,0.25,42,1,0.01
1683038400,23.84,2068480,29884416,0,30,120,1699,85,10,380,52,2600,2864412,818502,698,10,284520,5111940,10307472,226840,10191088,175516,9977284,7509564,8.19,32.72,6,239,239,0,0,0,2748,15,0.54,0,0,0
1683038700,25.12,561152,253952,0,20,19,870,342,0,340,503,300,2864412,818502,698,10,284520,5063296,10305968,225776,10193768,172292,10028396,7508796,8.2,32.73,6,177,177,0,0,0,6231,32,1.22,0,0,0
1683039000,19.52,4743168,29925376,0,20,11,1254,312,0,260,385,1110,2856224,818504,696,10,292708,5037032,10400876,224564,10199980,270104,9959044,7508284,8.21,32.07,6,239,239,0,0,0,2673,9,0.52,0,0,0
1683039300,23.18,2056192,233472,30,20,9,1681,211,0,370,59,1930,2856220,818502,698,10,292712,4990004,10328644,223224,10189384,209712,10065616,7507260,8.22,32.53,6,331,331,0,0,0,3301,14,0.64,0,0,0
1683039600,23.44,0,167936,0,20,14,908,297,0,430,302,180,2856220,818502,698,10,292712,4125200,10371696,210168,3856932,6710348,4535700,7499324,8.32,31.55,6,173,173,0,0,0,3472,13,0.68,0,0,0
1683039900,23.44,0,77824,10,20,5,1096,259,10,380,260,650,2848028,818502,698,10,300904,4127380,10336968,211344,4014312,6520040,4720916,7499836,8.31,31.75,6,188,188,0,0,0,2726,7,0.53,0,0,0
1683040200,21.17,0,196608,10,10,6,851,282,0,330,87,300,2848028,818502,698,10,300904,4128804,10388860,212228,4159828,6424512,4813480,7500092,8.31,31.43,6,211,211,0,0,0,1658,7,0.32,0,0,0
1683040500,21.35,0,192512,0,20,13,1601,108,0,320,64,2340,2848028,818502,698,10,300904,4132180,10373988,213124,4305208,6263364,4968496,7501628,8.29,31.52,6,218,218,0,0,0,3120,12,0.61,0,0,0
1683040800,22.78,0,184320,10,20,168,849,236,0,440,71,130,2839836,818502,698,10,309096,4133280,10389896,214008,4429972,6161812,5068444,7501884,8.29,31.37,8,191,191,0,0,0,1833,9,0.36,0,0,0
1683041100,23.99,0,192512,10,30,66,1101,361,10,470,363,130,2839836,818502,698,10,309096,4134320,10352196,214816,4575564,5977724,5246292,7502140,8.28,31.61,8,145,145,0,0,0,3537,15,0.69,0,0,0
1683041400,19.26,0,290816,0,20,75,1276,159,10,340,91,1720,2833244,818504,696,11,315688,4123108,10397984,215704,4727652,5878156,5354320,7502652,8.28,31.27,6,337,337,0,0,0,4012,14,0.78,0,0,0
1683041700,21.66,0,196608,0,10,81,974,326,0,340,259,230,2833244,818504,696,11,315688,4122176,10394436,216572,4873196,5728188,5501292,7502652,8.28,31.29,6,189,189,0,0,0,1058,5,0.21,0,0,0
1683042000,19.76,0,159744,10,20,23,974,267,0,310,129,190,2864412,818502,698,10,284520,4137972,10410700,217520,3974160,6633068,4596940,7509052,8.2,31.25,6,191,191,0,0,0,2329,22,0.45,0,0,0
1683042300,22.28,0,286720,0,30,54,1027,373,0,270,537,130,2864416,818504,696,10,284516,4138952,10411464,218240,4119944,6487320,4737424,7509052,8.2,31.24,6,195,195,0,0,0,3601,26,0.7,0,0,0
1683042600,20.42,0,49152,20,20,20,1022,282,0,270,393,1190,2856224,818504,696,10,292708,4140152,10402972,219216,4273604,6332384,4889300,7509052,8.2,31.25,6,235,235,0,0,0,3084,20,0.6,0,0,0
1683042900,20.24,0,90112,10,30,28,1515,101,0,290,76,2420,2856224,818504,696,10,292708,4141244,10399172,220064,4423416,6177928,5039076,7509564,8.19,31.27,6,199,199,0,0,0,2564,22,0.5,0,0,0
1683043200,24.25,0,225280,0,40,40,1712,196,0,360,241,2460,2848032,818504,696,10,300900,4147720,10358260,221088,4583988,5984648,5224112,7509820,8.19,31.47,6,236,236,0,0,0,2251,22,0.44,0,0,0
1683043500,19.42,0,81920,0,20,64,1213,221,0,330,73,1040,2848032,818504,696,10,300900,4148812,10383988,221944,4729124,5862708,5340324,7510332,8.18,31.32,6,180,180,0,1,1,2611,19,0.51,90,1,0.02
1683043800,19.88,0,262144,0,30,142,1789,141,10,360,57,2350,2848028,818502,698,10,300904,4149764,10360724,222860,4874260,5688628,5506600,7510588,8.18,31.5,6,247,247,0,0,0,4213,24,0.82,0,0,0
1683044100,21.25,0,167936,0,10,129,1176,105,10,290,57,1750,2848032,818504,696,10,300900,4150920,10374840,223692,5019372,5553040,5634360,7511100,8.17,31.43,6,236,236,0,0,0,5547,33,1.08,0,0,0
1683044400,22.06,0,122880,0,30,30,1548,336,0,390,300,1250,2839840,818504,696,10,309092,4791168,10359472,224604,5172880,5387692,5154036,7511356,8.17,31.5,8,326,326,0,0,0,2539,25,0.5,0,0,0
1683044700,24.07,0,29691904,20,20,21,1080,292,0,370,185,170,2839836,818502,698,10,309096,4792352,10288168,225444,5322404,5162264,5371324,7511356,8.17,31.98,8,241,241,0,0,0,3114,24,0.61,0,0,0
1683045000,23.1,0,94208,10,20,108,1193,221,10,380,194,1100,2833240,818502,698,11,315692,4793164,10303780,226276,5474456,5028852,5496404,7511356,8.17,31.85,8,173,173,0,0,0,6159,37,1.2,0,0,0
1683045300,22.99,0,163840,0,20,19,1367,141,0,310,97,1530,2864412,818502,698,10,284520,4816248,10330892,227184,5588872,4905748,5592320,7511868,8.16,31.9,6,191,191,0,0,0,4897,31,0.96,42,1,0.01
1683045600,20.31,0,352256,20,10,175,1236,231,10,280,255,1350,2864416,818504,696,10,284516,4817364,10377072,228120,5734352,4800728,5688408,7512380,8.16,31.64,6,189,189,0,0,0,1523,20,0.3,0,0,0
1683045900,22.49,0,29835264,30,10,26,910,119,10,310,57,1000,2864412,818502,698,10,284520,4818456,10271132,228980,5879912,4544604,5939164,7512380,8.16,32.34,6,219,219,0,0,0,4506,28,0.88,0,0,0
1683046200,24,0,29745152,0,20,26,1578,192,0,380,243,2040,2856220,818502,698,10,292712,4813404,10257628,229880,6033880,4380672,6102132,7512380,8.16,32.39,6,233,233,0,0,0,4324,38,0.84,0,0,0
1683046500,23.18,0,94208,70,20,23,995,318,0,330,319,640,2856220,818502,698,10,292712,4812508,10333644,230804,6184140,4301724,6174920,7512380,8.16,31.93,6,245,245,0,0,0,3635,26,0.71,0,0,0
1683046800,19.56,4096,8146944,10,20,83,820,371,10,260,495,220,2848032,818504,696,10,300900,4813840,10349480,231696,6337936,4168328,6299824,7512636,8.16,31.8,6,147,147,0,0,0,3932,28,0.77,0,0,0
1683047100,19.33,0,176128,0,20,42,1488,135,0,250,50,2140,2848032,818504,696,10,300900,4813052,10343032,232680,6483112,4012036,6450072,7512636,8.16,31.86,6,221,221,0,0,0,2755,34,0.54,0,0,0
1683047400,23.4,0,282624,0,20,25,1462,114,0,350,48,1710,2848028,818502,698,10,300904,4814156,10281780,233616,6629024,3798996,6656592,7512892,8.15,32.28,6,145,145,0,0,0,3688,27,0.72,0,0,0
1683047700,21,0,311296,10,20,35,854,263,0,370,163,110,2839840,818504,696,10,309092,4817320,10332976,234552,6782908,3699800,6746204,7513148,8.15,31.93,6,251,251,0,0,0,5890,29,1.15,0,0,0
1683048000,22.48,0,172032,0,30,18,1758,119,10,330,94,2470,2839836,818502,698,10,309096,4818420,10301032,235440,6932560,3513560,6928976,7513660,8.14,32.16,6,191,191,0,0,0,1907,10,0.37,0,0,0
1683048300,22.38,0,155648,0,30,12,1244,135,0,330,46,1770,2833240,818502,698,11,315692,4819468,10217764,236284,7085028,3279804,7156284,7513660,8.14,32.67,8,195,195,0,0,0,2007,13,0.39,0,0,0
1683048600,19.61,0,237568,0,20,19,1708,152,10,340,104,2250,2833240,818502,698,11,315692,4820580,10312896,237240,7233744,3222516,7208376,7513660,8.14,32.08,8,189,189,0,0,0,4257,18,0.83,0,0,0
1683048900,23.39,0,172032,0,20,9,684,246,10,320,132,140,2864416,818504,696,10,284516,4795300,10333952,238148,7348464,3093000,7354296,7513660,8.14,32.17,6,241,241,0,0,0,3509,10,0.69,0,0,0
1683049200,22.02,0,221184,0,20,16,1618,95,0,320,52,2740,2864416,818504,696,10,284516,4796376,10347656,239072,7494600,2954844,7486456,7513660,8.14,32.11,6,245,245,0,0,0,2913,13,0.57,84,2,0.02
1683049500,19.08,0,98304,0,30,95,857,283,0,340,81,140,2856224,818504,696,10,292708,4797412,10335408,240028,7648584,2792072,7640984,7513916,8.14,32.16,8,211,211,0,0,0,3108,14,0.61,0,0,0
1683049800,22.4,0,126976,0,20,12,1548,173,0,350,69,1860,2856224,818504,696,10,292708,4798452,10313416,240952,7794524,2619444,7807044,7514428,8.13,32.33,6,161,161,0,0,0,1718,8,0.34,0,0,0
1683050100,20.08,0,86016,0,20,73,787,261,0,260,293,300,2848032,818504,696,10,300900,4799492,10320256,241848,7948784,2475484,7942244,7514428,8.13,32.26,6,207,207,0,0,0,3267,10,0.64,0,0,0
1683050400,19.41,0,188416,0,30,73,874,363,0,310,333,140,2848032,818504,696,10,300900,4799104,10276588,242720,8094852,2282124,8130224,7514428,8.13,32.55,6,156,156,0,0,0,3967,12,0.77,0,0,0
1683050700,22.34,0,49152,10,20,10,894,226,0,240,248,1120,2848032,818504,696,10,300900,4800096,10269256,243572,8244716,2120304,8283560,7514684,8.13,32.62,6,175,175,0,0,0,1239,8,0.24,0,0,0
1683051000,19.34,0,241664,0,20,9,1180,223,10,260,251,1350,2848028,818502,698,10,300904,4801192,10267400,244384,8390880,1966668,8430340,7514684,8.13,32.66,6,209,209,0,0,0,1485,7,0.29,0,0,0
1683051300,21.34,0,22122496,0,20,20,1539,70,0,250,50,2490,2839840,818504,696,10,309092,4802264,10258716,245148,8545264,1807260,8581996,7514940,8.13,32.69,6,250,250,0,0,0,2973,14,0.58,0,0,0
1683051600,24.15,0,147456,0,20,20,1420,100,0,370,83,2110,2839836,818502,698,10,309096,4910436,10190328,245968,8691320,1588220,8686680,7515196,8.12,33.15,6,171,171,0,0,0,2854,12,0.56,0,0,0
1683051900,20.8,0,49152,0,10,10,893,167,0,280,58,490,2833244,818504,696,11,315688,4911416,10244484,246684,8844256,1491536,8776260,7515196,8.12,32.79,8,203,203,0,0,0,1777,8,0.35,0,0,0
1683052200,19.79,0,159744,10,20,14,1118,291,10,340,334,1080,2864412,818502,698,10,284520,4913652,10263648,247576,8977464,1342680,8918936,7515196,8.12,32.88,6,203,203,0,0,0,1720,10,0.34,0,0,0
